timestamps,open,high,low,close,volume,amount
2025-04-01 10:30:00,3.97,4.03,3.97,4.02,17212700,68910816.0
2025-04-01 11:30:00,4.01,4.03,4.01,4.02,5625000,22602984.0
2025-04-01 14:00:00,4.02,4.03,4,4.02,6294800,25267064.0
2025-04-01 15:00:00,4.02,4.03,4.01,4.02,10019700,40297200.0
2025-04-02 10:30:00,4.02,4.02,3.99,4,12168900,48730428.0
2025-04-02 11:30:00,4,4.02,3.99,3.99,5027200,20116140.0
2025-04-02 14:00:00,4,4.01,3.99,4,3720800,14885520.0
2025-04-02 15:00:00,4,4.01,3.99,4,4831300,19323560.0
2025-04-03 10:30:00,4,4.06,4,4.04,27946500,112814096.0
2025-04-03 11:30:00,4.05,4.05,4.02,4.02,5368000,21652288.0
2025-04-03 14:00:00,4.03,4.06,4.02,4.06,14093800,56986608.0
2025-04-03 15:00:00,4.05,4.07,4.05,4.06,14970500,60749568.0
2025-04-07 10:30:00,4.13,4.33,4.04,4.27,230356800,965482496.0
2025-04-07 11:30:00,4.28,4.45,4.27,4.34,85603100,372636032.0
2025-04-07 14:00:00,4.34,4.4,4.26,4.29,52156600,226884736.0
2025-04-07 15:00:00,4.28,4.34,4.17,4.34,56616600,241713408.0
2025-04-08 10:30:00,4.35,4.49,4.11,4.46,234935200,1022091840.0
2025-04-08 11:30:00,4.46,4.64,4.41,4.62,102152900,461484992.0
2025-04-08 14:00:00,4.64,4.75,4.63,4.7,92911000,435684224.0
2025-04-08 15:00:00,4.69,4.77,4.67,4.77,106459500,504726400.0
2025-04-09 10:30:00,4.86,5.2,4.54,4.69,416383300,2046931072.0
2025-04-09 11:30:00,4.69,4.99,4.68,4.8,68463200,331944320.0
2025-04-09 14:00:00,4.82,4.86,4.68,4.78,63789900,303587840.0
2025-04-09 15:00:00,4.77,4.77,4.67,4.68,85226900,400372992.0
2025-04-10 10:30:00,4.44,4.73,4.44,4.68,248750800,1147228672.0
2025-04-10 11:30:00,4.68,4.84,4.61,4.82,108517300,513447168.0
2025-04-10 14:00:00,4.83,4.88,4.76,4.76,57636300,278033536.0
2025-04-10 15:00:00,4.76,4.77,4.7,4.74,63420100,300325760.0
2025-04-11 10:30:00,4.64,4.67,4.43,4.45,198167200,892096128.0
2025-04-11 11:30:00,4.45,4.47,4.4,4.43,58974000,261111040.0
2025-04-11 14:00:00,4.42,4.47,4.4,4.45,41168200,182561920.0
2025-04-11 15:00:00,4.44,4.46,4.4,4.4,57147200,252547072.0
2025-04-14 10:30:00,4.38,4.55,4.38,4.43,115647900,514668288.0
2025-04-14 11:30:00,4.42,4.44,4.41,4.44,36416900,161091768.0
2025-04-14 14:00:00,4.44,4.48,4.41,4.45,44860200,199298501.0
2025-04-14 15:00:00,4.46,4.46,4.42,4.44,31072400,137778811.0
2025-04-15 10:30:00,4.4,4.41,4.29,4.37,108021200,468156000.0
2025-04-15 11:30:00,4.36,4.37,4.31,4.33,22775500,98915428.0
2025-04-15 14:00:00,4.33,4.36,4.3,4.32,28117900,121505791.0
2025-04-15 15:00:00,4.32,4.33,4.3,4.32,31589700,136463352.0
2025-04-16 10:30:00,4.3,4.31,4.24,4.24,63859700,272727808.0
2025-04-16 11:30:00,4.25,4.26,4.19,4.2,41628200,175806272.0
2025-04-16 14:00:00,4.19,4.26,4.18,4.22,32114100,136035906.0
2025-04-16 15:00:00,4.22,4.26,4.21,4.25,28243100,119668662.0
2025-04-17 10:30:00,4.22,4.27,4.21,4.26,42611200,180860336.0
2025-04-17 11:30:00,4.27,4.28,4.24,4.27,27876100,118907280.0
2025-04-17 14:00:00,4.28,4.28,4.23,4.24,16850000,71598912.0
2025-04-17 15:00:00,4.24,4.26,4.23,4.24,26338500,111861344.0
2025-04-18 10:30:00,4.24,4.24,4.17,4.19,49184400,206050048.0
2025-04-18 11:30:00,4.19,4.2,4.17,4.18,12178100,50950000.0
2025-04-18 14:00:00,4.17,4.21,4.16,4.2,19462700,81305936.0
2025-04-18 15:00:00,4.19,4.2,4.18,4.19,18834600,78930272.0
2025-04-21 10:30:00,4.18,4.2,4.16,4.19,34313800,143521888.0
2025-04-21 11:30:00,4.18,4.21,4.18,4.19,19778100,82951456.0
2025-04-21 14:00:00,4.19,4.2,4.18,4.19,14628700,61309952.0
2025-04-21 15:00:00,4.19,4.2,4.18,4.2,24754600,103727168.0
2025-04-22 10:30:00,4.18,4.24,4.18,4.19,49904700,209881904.0
2025-04-22 11:30:00,4.19,4.2,4.18,4.19,16169900,67739760.0
2025-04-22 14:00:00,4.2,4.21,4.18,4.21,15779000,66258528.0
2025-04-22 15:00:00,4.2,4.23,4.2,4.22,32362600,136488512.0
2025-04-23 10:30:00,4.2,4.21,4.13,4.13,75892100,316046112.0
2025-04-23 11:30:00,4.13,4.15,4.13,4.14,17348300,71815744.0
2025-04-23 14:00:00,4.14,4.15,4.13,4.14,14593500,60432064.0
2025-04-23 15:00:00,4.15,4.15,4.12,4.12,30307700,125226270.0
2025-04-24 10:30:00,4.12,4.14,4.11,4.14,39693800,163798960.0
2025-04-24 11:30:00,4.14,4.14,4.08,4.1,28009800,114965904.0
2025-04-24 14:00:00,4.1,4.11,4.09,4.11,8238600,33785760.0
2025-04-24 15:00:00,4.11,4.11,4.09,4.1,17785800,72919008.0
2025-04-25 10:30:00,4.1,4.12,4.08,4.1,33305900,136363296.0
2025-04-25 11:30:00,4.1,4.12,4.09,4.12,17904400,73392128.0
2025-04-25 14:00:00,4.12,4.12,4.1,4.1,9272600,38097280.0
2025-04-25 15:00:00,4.1,4.11,4.09,4.11,16953400,69455392.0
2025-04-28 10:30:00,4.1,4.1,4.05,4.07,36789500,149620576.0
2025-04-28 11:30:00,4.07,4.07,4.05,4.06,9654500,39206368.0
2025-04-28 14:00:00,4.06,4.07,4.05,4.06,10538300,42811664.0
2025-04-28 15:00:00,4.06,4.07,4.05,4.05,16141600,65434224.0
2025-04-29 10:30:00,4.05,4.07,4.05,4.06,22944100,93136912.0
2025-04-29 11:30:00,4.06,4.08,4.05,4.08,14033900,57096480.0
2025-04-29 14:00:00,4.08,4.08,4.06,4.06,6019700,24488016.0
2025-04-29 15:00:00,4.06,4.08,4.06,4.08,13416400,54602448.0
2025-04-30 10:30:00,4.1,4.11,4.08,4.09,34145200,139909616.0
2025-04-30 11:30:00,4.08,4.09,4.07,4.08,12915200,52678208.0
2025-04-30 14:00:00,4.08,4.09,4.07,4.07,8955900,36508848.0
2025-04-30 15:00:00,4.08,4.08,4.06,4.08,19725300,80337472.0
