timestamps,open,high,low,close,volume,amount
2024-06-04 00:00:00,21.14,21.51,20.84,21.48,2931727,62304192.2
2024-06-05 00:00:00,21.51,21.55,21.05,21.1,2067975,43914093.6
2024-06-06 00:00:00,20.95,21.21,19.85,19.97,4401900,89707311.3
2024-06-07 00:00:00,20.45,20.83,20.2,20.51,3119275,64020963.7
2024-06-11 00:00:00,20.45,20.55,19.9,20.46,2163600,43859317.0
2024-06-12 00:00:00,20.33,20.9,20.25,20.82,2105711,43711856.4
2024-06-13 00:00:00,20.83,20.94,20.56,20.59,1593000,33043471.0
2024-06-14 00:00:00,20.59,20.87,20.27,20.72,1831700,37933003.0
2024-06-17 00:00:00,20.6,21.12,20.45,20.86,2402500,50351951.0
2024-06-18 00:00:00,20.73,21.5,20.71,21.31,2694090,57220146.9
2024-06-19 00:00:00,21.31,21.7,21.11,21.55,2996984,64364128.1
2024-06-20 00:00:00,21.41,21.61,20.47,20.58,3571669,74796267.1
2024-06-21 00:00:00,20.57,21.04,20.27,20.89,2225338,46289950.7
2024-06-24 00:00:00,20.55,20.8,20.05,20.15,2094331,42715053.0
2024-06-25 00:00:00,20.26,20.42,19.72,19.79,1721818,34515455.9
2024-06-26 00:00:00,19.79,20.49,19.46,20.43,2352733,47253693.2
2024-06-27 00:00:00,20.4,20.95,20.18,20.33,2613073,54048364.8
2024-06-28 00:00:00,20.33,21.15,20.26,20.73,2714935,56595400.6
2024-07-01 00:00:00,20.76,21.1,20.65,20.99,2349900,49171018.0
2024-07-02 00:00:00,21.25,21.45,20.99,21.23,3172996,67556210.1
2024-07-03 00:00:00,21.05,21.34,20.65,20.93,2342712,49192924.4
2024-07-04 00:00:00,20.93,21.07,20.67,20.8,1720169,35949474.1
2024-07-05 00:00:00,20.35,20.85,20.13,20.45,1691900,34486306.0
2024-07-08 00:00:00,20.28,20.44,19.65,19.85,2692700,53940385.0
2024-07-09 00:00:00,19.95,21.04,19.6,21.04,4313425,88104182.0
2024-07-10 00:00:00,20.83,21.37,20.83,20.88,2464874,52153954.3
2024-07-11 00:00:00,21.25,21.51,21.1,21.15,3188890,68036406.2
2024-07-12 00:00:00,21.53,22.05,21.44,21.53,3729162,80959677.3
2024-07-15 00:00:00,21.24,21.49,20.98,21,2301190,48721155.0
2024-07-16 00:00:00,20.97,21.27,20.85,20.99,1772935,37381910.4
2024-07-17 00:00:00,20.9,21.1,20.45,20.59,1716292,35530916.1
2024-07-18 00:00:00,20.42,20.68,20.05,20.4,2062200,41999847.2
2024-07-19 00:00:00,20.24,20.25,19.86,19.98,3369310,67531716.4
2024-07-22 00:00:00,19.95,19.95,18.87,19.52,3077270,59717851.5
2024-07-23 00:00:00,19.45,19.66,18.95,18.95,2313510,44588149.9
2024-07-24 00:00:00,18.85,19.02,18.46,18.47,2375135,44487544.4
2024-07-25 00:00:00,18.45,19.16,18.25,18.84,2069576,38960633.0
2024-07-26 00:00:00,18.84,19.19,18.83,19.12,1458900,27864635.0
2024-07-29 00:00:00,19.02,19.15,18.43,18.75,1971201,36945183.8
2024-07-30 00:00:00,18.69,18.88,18.47,18.65,1280411,23967665.4
2024-07-31 00:00:00,18.75,19.24,18.65,19.24,2321963,44374443.9
2024-08-01 00:00:00,19.33,19.49,19.06,19.06,1779700,34329792.0
2024-08-02 00:00:00,18.93,19.1,18.52,18.59,1793300,33760635.0
2024-08-05 00:00:00,18.45,18.77,17.73,17.75,2848463,51992410.8
2024-08-06 00:00:00,17.78,18.21,17.64,17.9,1947720,34863883.5
2024-08-07 00:00:00,17.84,18.02,17.71,17.75,1359921,24336239.7
2024-08-08 00:00:00,17.78,17.87,17.35,17.83,1658592,29253068.2
2024-08-09 00:00:00,17.85,18.07,17.66,17.66,1262900,22617348.0
2024-08-12 00:00:00,17.85,18.61,17.75,18.31,3408224,62002544.4
2024-08-13 00:00:00,18.09,18.2,17.67,17.98,2300330,41120567.8
2024-08-14 00:00:00,17.91,18.09,17.82,17.83,1046100,18792840.0
2024-08-15 00:00:00,17.81,17.99,17.69,17.78,1500200,26800561.0
2024-08-16 00:00:00,17.79,17.86,17.63,17.68,1049617,18638867.8
2024-08-19 00:00:00,17.62,17.94,17.52,17.8,1120804,19975056.1
2024-08-20 00:00:00,17.81,17.96,17.45,17.47,1314332,23222378.4
2024-08-21 00:00:00,17.47,18.11,17.37,18.03,3401167,61129213.4
2024-08-22 00:00:00,18.55,19.77,18.44,18.6,8675953,166332401.8
2024-08-23 00:00:00,18.08,18.23,17.26,17.29,6120667,107756009.0
2024-08-26 00:00:00,17.31,18.92,17.3,18.39,6907338,126626929.2
2024-08-27 00:00:00,18.14,18.28,17.61,17.69,3619793,64889872.0
2024-08-28 00:00:00,17.59,17.71,17.39,17.49,2433068,42669220.7
2024-08-29 00:00:00,17.51,18.28,17.41,18.04,3790508,68112427.4
2024-08-30 00:00:00,17.91,18.91,17.74,18.47,4828108,88816512.2
2024-09-02 00:00:00,18.39,18.67,18.08,18.14,2770893,51075452.8
2024-09-03 00:00:00,18.08,18.51,17.98,18.32,2923193,53535732.0
2024-09-04 00:00:00,18.13,19.31,17.97,19,9739357,183970849.5
2024-09-05 00:00:00,18.72,18.87,18.43,18.69,5084643,94908493.9
2024-09-06 00:00:00,18.45,18.75,18.36,18.47,2913080,54110713.9
2024-09-09 00:00:00,18.27,18.64,18.16,18.31,2143060,39417061.2
2024-09-10 00:00:00,18.22,18.45,17.82,18.25,2666788,48602650.2
2024-09-11 00:00:00,18.14,18.9,18.11,18.63,4647449,86994751.9
2024-09-12 00:00:00,18.58,19.35,18.31,18.9,6651281,126017507.9
2024-09-13 00:00:00,18.76,18.86,18.15,18.37,4783553,87892470.4
2024-09-18 00:00:00,18.21,18.32,17.66,17.81,2816563,50407739.8
2024-09-19 00:00:00,17.87,18.17,17.66,17.97,2257494,40624104.9
2024-09-20 00:00:00,17.81,17.99,17.68,17.84,1821448,32486400.3
2024-09-23 00:00:00,17.72,17.99,17.67,17.79,1611142,28837180.1
2024-09-24 00:00:00,17.71,18.7,17.71,18.66,4808153,88044977.5
2024-09-25 00:00:00,18.65,19.09,18.36,18.67,5718993,107730433.7
2024-09-26 00:00:00,18.85,18.98,18.58,18.96,3724177,70204799.8
2024-09-27 00:00:00,19.1,19.85,19.04,19.85,5759853,112624065.6
2024-09-30 00:00:00,20.83,21.53,19.88,21.37,10017147,209506211.2
2024-10-08 00:00:00,23.49,23.5,20.92,22.27,13808310,306832564.8
2024-10-09 00:00:00,21.52,21.52,20.05,20.06,9348646,193809688.4
2024-10-10 00:00:00,20.21,20.65,19.76,20.09,4765480,96725975.0
2024-10-11 00:00:00,20.04,20.04,19.25,19.5,4595128,90126219.3
2024-10-14 00:00:00,19.55,19.92,19.36,19.92,3953659,78031696.2
2024-10-15 00:00:00,19.92,20.09,19.54,19.55,3820257,75796701.1
2024-10-16 00:00:00,19.5,19.7,19.24,19.34,2584379,50338236.6
2024-10-17 00:00:00,19.41,19.58,19.08,19.08,2784983,53936351.8
2024-10-18 00:00:00,19.03,19.71,18.95,19.53,4690255,90961443.1
2024-10-21 00:00:00,19.61,20.09,19.6,19.9,5416795,107848664.3
2024-10-22 00:00:00,19.91,20.41,19.74,20.41,4931959,99589950.3
2024-10-23 00:00:00,20.45,20.75,20.02,20.61,5702447,117382526.1
2024-10-24 00:00:00,20.45,20.5,19.91,20.06,3962955,79923836.3
2024-10-25 00:00:00,20.36,20.94,20.36,20.89,7116283,148316810.0
2024-10-28 00:00:00,21.32,21.33,20.71,21.19,7386234,155990644.1
2024-10-29 00:00:00,21.15,21.33,20.37,20.37,5989484,124648368.0
2024-10-30 00:00:00,20.35,20.84,19.97,20.21,4542188,92533510.8
2024-10-31 00:00:00,20.07,20.92,20.06,20.55,5989791,122691467.6
2024-11-01 00:00:00,20.35,20.49,19.72,19.81,5315020,106629144.6
2024-11-04 00:00:00,19.96,20.25,19.67,20.09,3199645,64161780.2
2024-11-05 00:00:00,20.09,20.7,19.98,20.63,4741515,97085211.3
2024-11-06 00:00:00,20.86,22.69,20.85,22.38,22690130,511320011.6
2024-11-07 00:00:00,21.94,23.04,21.93,22.33,17483884,392584090.2
2024-11-08 00:00:00,22.35,23.83,22.35,22.75,12696380,293499359.3
2024-11-11 00:00:00,22.44,23.65,22.15,23.34,13557940,313802267.2
2024-11-12 00:00:00,23.35,23.73,22.11,22.34,11100818,252704335.9
2024-11-13 00:00:00,22.3,24.58,22.21,23.73,17812298,421308746.2
2024-11-14 00:00:00,24.34,24.62,22.94,23.04,16025521,382464431.7
2024-11-15 00:00:00,22.5,25.35,22.5,24.2,21717814,530184257.4
2024-11-18 00:00:00,25.28,26.62,25.2,26.62,6551490,172287749.0
2024-11-19 00:00:00,27.54,27.54,24.58,25.79,28230747,731438288.7
2024-11-20 00:00:00,25.33,28.37,25.03,28.37,30972550,853130076.7
2024-11-21 00:00:00,27.36,28.88,26.74,27.95,26979437,740696550.2
2024-11-22 00:00:00,27.33,30.62,27.23,27.7,25306136,719416021.0
2024-11-25 00:00:00,27.99,28.93,26.66,28.36,17944528,505289421.5
2024-11-26 00:00:00,27.41,27.41,25.53,25.53,15705348,413424885.5
2024-11-27 00:00:00,24.24,25.92,24.24,25.68,9417297,236281759.3
2024-11-28 00:00:00,25.68,26.29,24.98,25.05,9349710,239934877.5
2024-11-29 00:00:00,24.99,26.13,24.68,26.04,11618287,296210934.1
2024-12-02 00:00:00,25.66,26.33,25.39,26.09,9136173,238074157.2
2024-12-03 00:00:00,25.92,27.16,25.84,26.37,10360729,275331226.9
2024-12-04 00:00:00,26.58,26.58,25.36,25.49,7481936,193318809.7
2024-12-05 00:00:00,25.46,26.18,25.44,25.97,6904084,179313817.2
2024-12-06 00:00:00,26.16,26.51,25.44,25.62,8020446,207297900.2
2024-12-09 00:00:00,25.18,25.61,24.44,24.64,8414566,209835570.8
2024-12-10 00:00:00,25.17,25.45,24.59,24.65,7266418,182139974.4
2024-12-11 00:00:00,24.66,25.22,24.66,25.19,5594455,140447372.4
2024-12-12 00:00:00,25.13,25.13,24.51,24.9,5339417,132749798.4
2024-12-13 00:00:00,24.9,25.37,24.6,24.63,6788638,170051538.1
2024-12-16 00:00:00,24.57,24.61,23.34,23.49,8387922,199598040.1
2024-12-17 00:00:00,23.43,23.5,22.49,22.55,5329490,122331723.1
2024-12-18 00:00:00,22.88,23.76,22.64,23.18,6885332,159747461.6
2024-12-19 00:00:00,22.96,23.74,22.81,23.53,4954479,116159377.4
2024-12-20 00:00:00,23.32,23.8,23.26,23.43,4588785,108227604.8
2024-12-23 00:00:00,23.49,23.69,22.24,22.29,4637093,106093808.6
2024-12-24 00:00:00,22.27,22.55,21.85,22.26,3351969,74439850.2
2024-12-25 00:00:00,22.24,22.26,21.56,21.77,3101035,67790293.5
2024-12-26 00:00:00,21.78,22.64,21.78,22.31,3538912,79178148.4
2024-12-27 00:00:00,23.82,24.46,23.25,23.39,9028914,214525639.8
2024-12-30 00:00:00,23.64,24.91,23.52,24,8513919,206119335.1
2024-12-31 00:00:00,23.8,24.79,23.36,24.21,8368857,202017415.7
2025-01-02 00:00:00,24.41,24.7,23.67,24.49,8388369,204135383.3
2025-01-03 00:00:00,24.14,25.82,24.14,25.44,12886539,325597708.7
2025-01-06 00:00:00,24.94,25.35,23.29,24.05,9606892,234634795.9
2025-01-07 00:00:00,23.96,24.42,22.74,24.12,9668475,229667127.3
2025-01-08 00:00:00,23.76,24.72,22.74,24.05,8709231,206332136.0
2025-01-09 00:00:00,23.74,24.99,23.65,24.32,6908747,169515772.0
2025-01-10 00:00:00,24.24,24.7,22.96,22.96,7449700,178438403.0
2025-01-13 00:00:00,22.41,22.8,21.76,22.36,5183535,115649450.0
2025-01-14 00:00:00,22.37,23.74,22.37,23.74,7104477,165594721.0
2025-01-15 00:00:00,23.72,24.14,23.25,23.44,4704436,111223999.1
2025-01-16 00:00:00,25.74,25.79,25.54,25.79,5017400,129672208.0
2025-01-17 00:00:00,26.2,26.58,25.31,25.93,18272212,474781402.7
2025-01-20 00:00:00,25.54,27.39,25.38,26.54,15864774,417587238.7
2025-01-21 00:00:00,26.26,26.92,25.91,26.19,9969977,262465897.5
2025-01-22 00:00:00,25.89,25.89,25.01,25.11,8245725,209818412.2
2025-01-23 00:00:00,25.12,25.62,24.72,24.97,6834686,172514809.5
2025-01-24 00:00:00,25,25.42,24.67,25.18,6962300,175283194.4
2025-01-27 00:00:00,25.06,27.12,24.82,26.78,12845789,336062354.0
2025-02-05 00:00:00,26.93,29.13,26.93,28.24,15795381,446118878.0
2025-02-06 00:00:00,27.66,29.37,27.66,28.85,12757774,365306267.7
2025-02-07 00:00:00,28.63,29.89,28.2,28.73,13635071,393685666.5
2025-02-10 00:00:00,28.63,28.7,27.93,28.3,8126317,229843374.9
2025-02-11 00:00:00,28.23,28.81,28.11,28.62,7789295,222709584.7
2025-02-12 00:00:00,28.65,29.03,27.55,28.81,11808363,336273387.8
2025-02-13 00:00:00,28.8,30.82,28.8,29.36,17824430,533489798.0
2025-02-14 00:00:00,29.24,31.26,28.19,28.47,20008134,593143605.4
2025-02-17 00:00:00,28.29,28.62,27.21,27.68,16529528,460937335.1
2025-02-18 00:00:00,27.78,28.34,26.9,27.1,12551301,349532927.6
2025-02-19 00:00:00,27.08,28.01,26.64,27.82,8985311,249331777.2
2025-02-20 00:00:00,27.97,28.23,27.47,28.08,7617100,213596854.0
2025-02-21 00:00:00,28.18,29.42,27.53,29.09,11816310,340516827.1
2025-02-24 00:00:00,28.93,30.15,28.51,29.57,12093023,357552823.1
2025-02-25 00:00:00,28.94,30.11,28.94,29.39,11186654,332584490.2
2025-02-26 00:00:00,29.31,31.47,29.31,30.87,16560102,511259178.3
2025-02-27 00:00:00,30.87,33.97,30.87,33.97,8739035,286775547.8
2025-02-28 00:00:00,36.29,37.37,34.67,37.37,22825584,840111549.5
2025-03-03 00:00:00,38.9,41.11,37.74,41.11,18936158,759469057.9
2025-03-04 00:00:00,38.9,43.98,37.91,41.32,45753100,1846090287.4
2025-03-05 00:00:00,38.1,39.76,37.39,39.32,33826463,1312782526.8
2025-03-06 00:00:00,38.41,42.66,38.41,42.05,35615758,1464139731.1
2025-03-07 00:00:00,40.58,40.58,37.85,37.85,27654077,1083824631.6
2025-03-10 00:00:00,36.91,39.8,36.76,39.17,24021999,934817346.7
2025-03-11 00:00:00,38.67,40.5,38.29,38.89,20713011,817589862.0
2025-03-12 00:00:00,39.14,39.28,37.24,37.31,20158727,765759365.1
2025-03-13 00:00:00,37.11,38.1,36.27,37.31,17966251,669489547.6
2025-03-14 00:00:00,37.01,37.62,35.92,37.3,13519327,498380158.1
2025-03-17 00:00:00,36.91,38.41,36.82,37.81,15022716,568402318.5
2025-03-18 00:00:00,38.02,39.14,37.47,37.63,15409259,590192040.8
2025-03-19 00:00:00,36.91,37.6,36.13,36.26,12346025,454573608.0
2025-03-20 00:00:00,36.29,36.51,35.39,35.41,9732174,350431955.9
2025-03-21 00:00:00,35.3,35.37,34.02,34.17,9422368,326080746.2
2025-03-24 00:00:00,34.38,35.19,33.21,34.35,8970819,306630152.6
2025-03-25 00:00:00,34.35,34.76,33.52,33.73,6536038,223256434.3
2025-03-26 00:00:00,33.5,34.12,33.42,33.54,5188250,175034989.0
2025-03-27 00:00:00,33.51,34.48,33.09,33.78,7590800,258339211.0
2025-03-28 00:00:00,33.42,34.41,33.07,33.98,8896049,300447725.8
2025-03-31 00:00:00,33.42,35.77,33.13,35.7,14352475,498724433.8
2025-04-01 00:00:00,35.38,36.19,35.05,35.94,12175845,434661052.9
2025-04-02 00:00:00,35.58,36.13,34.66,34.81,9579128,340577842.1
2025-04-03 00:00:00,34.12,35.89,33.72,35.21,9548734,331610818.9
2025-04-07 00:00:00,31.9,33.13,31.69,31.69,10673093,343953712.3
2025-04-08 00:00:00,31.72,32.37,29.43,32.14,13214002,410637365.4
2025-04-09 00:00:00,30.93,34.26,29.58,33.39,14329255,469047803.5
2025-04-10 00:00:00,33.93,34.9,33.93,34.03,10302033,355551269.8
2025-04-11 00:00:00,33.86,35.9,33.67,35.01,11054894,391771251.2
2025-04-14 00:00:00,35.46,36.44,35.11,36.03,10048800,361549480.0
2025-04-15 00:00:00,36.52,39.63,36.52,37.95,19150538,734354865.6
2025-04-16 00:00:00,37.81,39.18,37.01,38.36,14637796,557518640.4
2025-04-17 00:00:00,39.5,40.78,36.82,36.91,21623909,837856941.1
2025-04-18 00:00:00,36.8,37.09,35.51,36.13,11277352,407860170.7
2025-04-21 00:00:00,36.1,37.13,36.04,37.11,9116891,335225255.6
2025-04-22 00:00:00,36.76,36.81,35.38,35.39,9074932,326687365.2
2025-04-23 00:00:00,35.5,35.9,35.2,35.6,7421702,264894416.8
2025-04-24 00:00:00,35.6,36.08,34.63,34.8,7349934,259897254.9
2025-04-25 00:00:00,34.79,35.11,34.42,34.82,4828962,168471894.9
2025-04-28 00:00:00,34.49,34.89,34.11,34.5,4767986,164466045.2
2025-04-29 00:00:00,33.92,35.09,33.47,34.82,5577964,192804393.4
2025-04-30 00:00:00,34.91,35.65,34.52,35.23,6117745,216316122.0
2025-05-06 00:00:00,35.34,36.39,35.34,36.36,7348287,264766632.3
2025-05-07 00:00:00,36.79,37.26,35.98,36.61,9971760,366434814.4
2025-05-08 00:00:00,36.57,37.1,36.11,36.64,6061200,222380237.0
2025-05-09 00:00:00,36.89,37.19,35.26,36.8,9894980,357044764.9
2025-05-12 00:00:00,36.93,39.24,36.93,38.89,17036828,653512846.8
2025-05-13 00:00:00,38.51,38.6,37.66,37.95,10327097,394590786.6
2025-05-14 00:00:00,37.57,37.88,36.43,36.96,8541650,319167696.2
2025-05-15 00:00:00,36.91,37.1,35.77,36.17,7672905,278854168.6
2025-05-16 00:00:00,36.26,38.09,35.93,37.01,8372635,309305623.9
2025-05-19 00:00:00,36.95,37.21,35.91,36.62,6442932,235882923.9
2025-05-20 00:00:00,36.86,38.22,36.52,37.76,10218725,384208486.2
2025-05-21 00:00:00,37.11,41.54,37.11,40.29,24536661,983424801.9
2025-05-22 00:00:00,39.83,39.87,37.61,37.75,17126644,663442666.5
2025-05-23 00:00:00,37.41,38.62,36.72,37.04,10255482,385163107.9
2025-05-26 00:00:00,36.62,37.39,36.51,37.01,5853135,216632732.3
2025-05-27 00:00:00,36.79,37.95,36.21,37.64,10076900,374697941.0
2025-05-28 00:00:00,37.12,37.97,36.51,36.51,7060600,263462517.0
2025-05-29 00:00:00,36.21,36.41,35.71,35.76,7914995,285086160.0
2025-05-30 00:00:00,35.74,36.05,34.78,34.79,6338081,223667259.2
2025-06-03 00:00:00,34.41,35.02,34.41,34.82,3344690,116774168.8
2025-06-04 00:00:00,34.83,36.41,34.74,35.63,6517926,232928214.7
2025-06-05 00:00:00,35.29,35.8,35.24,35.61,3843066,136862683.3
2025-06-06 00:00:00,36.71,37.72,36.31,36.33,10215919,378560670.7
2025-06-09 00:00:00,36.28,37.91,36.17,37.24,9567612,358194321.6
2025-06-10 00:00:00,37.41,38,36.16,36.63,9876408,368183152.0
2025-06-11 00:00:00,36.64,37.31,36.11,36.13,6744945,247639006.6
2025-06-12 00:00:00,35.9,36.9,35.83,36.39,5659098,205956894.4
2025-06-13 00:00:00,36.38,36.41,35.43,35.51,5422000,194210176.6
2025-06-16 00:00:00,35.15,35.89,35.11,35.63,3347560,118950377.6
2025-06-17 00:00:00,35.7,36.48,35.67,35.99,4390838,158603034.6
2025-06-18 00:00:00,35.88,36.13,34.91,35.88,4848200,171579769.2
2025-06-19 00:00:00,36,37.5,35.82,36.22,9279851,341350806.8
2025-06-20 00:00:00,36.99,38.92,36,38.05,17719067,671651452.2
2025-06-23 00:00:00,37.48,40.59,37.15,40,16658101,653948723.5
2025-06-24 00:00:00,38.71,42.86,38.56,42.2,23361136,955911506.0
2025-06-25 00:00:00,42.86,44.18,42.3,42.44,19024780,817934410.7
2025-06-26 00:00:00,41.81,46.68,41.81,46.68,19981736,914991983.3
2025-06-27 00:00:00,46.22,47.97,44.85,45,18574244,853287511.2
