timestamp,open,high,low,close,volume,amount
2024-11-20 00:00:00,6.96,7.0,6.92,6.98,10368823,72199837.62
2024-11-21 00:00:00,6.95,7.13,6.91,7.08,11617242,81446339.88
2024-11-22 00:00:00,7.08,7.21,6.78,6.78,12227556,85348909.98
2024-11-25 00:00:00,6.79,6.89,6.74,6.86,8896951,60681812.82
2024-11-26 00:00:00,6.86,6.91,6.81,6.87,6374501,43827660.87
2024-11-27 00:00:00,6.85,6.95,6.71,6.94,8901644,60559995.84
2024-11-28 00:00:00,6.93,7.06,6.92,7.01,10128914,70976001.14
2024-11-29 00:00:00,6.99,7.16,6.99,7.14,15427100,109628732.0
2024-12-02 00:00:00,7.19,7.29,7.12,7.23,16956132,122276909.07
2024-12-03 00:00:00,7.23,7.26,7.11,7.19,9889788,70926410.44
2024-12-04 00:00:00,7.15,7.18,7.0,7.05,10923765,77403105.37
2024-12-05 00:00:00,7.03,7.07,6.97,7.06,7165000,50315206.0
2024-12-06 00:00:00,7.05,7.16,6.97,7.15,10607618,75221078.59
2024-12-09 00:00:00,7.15,7.19,7.04,7.11,9597387,68208901.83
2024-12-10 00:00:00,7.3,7.53,7.14,7.16,24094983,176269122.11
2024-12-11 00:00:00,7.13,7.37,7.12,7.35,16655125,121731394.03
2024-12-12 00:00:00,7.37,7.48,7.29,7.46,16240960,120249962.0
2024-12-13 00:00:00,7.45,7.45,7.29,7.32,15230247,112158234.04
2024-12-16 00:00:00,7.4,7.64,7.36,7.45,27552039,206680340.81
2024-12-17 00:00:00,7.62,7.68,7.18,7.23,22572742,165655145.08
2024-12-18 00:00:00,7.2,7.28,7.15,7.18,12032543,86737784.94
2024-12-19 00:00:00,7.11,7.15,6.97,7.06,12484899,87877500.71
2024-12-20 00:00:00,7.19,7.55,7.14,7.39,28715986,212215277.42
2024-12-23 00:00:00,7.31,7.39,7.1,7.12,17412184,125372006.81
2024-12-24 00:00:00,7.13,7.83,7.06,7.83,27214602,206309508.14
2024-12-25 00:00:00,8.33,8.61,8.08,8.61,45486014,381805887.42
2024-12-26 00:00:00,9.0,9.3,8.22,8.49,104978377,918381982.33
2024-12-27 00:00:00,8.25,8.38,7.83,8.04,70222656,567992409.76
2024-12-30 00:00:00,8.2,8.41,7.71,7.74,53079766,421889985.1
2024-12-31 00:00:00,7.89,7.89,7.44,7.56,41456934,315380378.28
2025-01-02 00:00:00,7.69,8.3,7.59,7.83,66007222,520649534.78
2025-01-03 00:00:00,7.72,7.78,7.3,7.33,43896476,329579404.85
2025-01-06 00:00:00,7.35,7.5,7.17,7.24,25728599,188055431.14
2025-01-07 00:00:00,7.25,7.28,6.9,7.1,29527953,208494848.7
2025-01-08 00:00:00,7.07,7.24,6.93,7.13,25539100,181112375.0
2025-01-09 00:00:00,7.04,7.29,6.95,7.08,22880900,162482030.01
2025-01-10 00:00:00,7.06,7.08,6.68,6.68,23960501,164150153.84
2025-01-13 00:00:00,6.55,6.66,6.46,6.65,12221278,80422079.53
2025-01-14 00:00:00,6.63,7.02,6.62,6.93,22646183,154924011.36
2025-01-15 00:00:00,6.91,7.03,6.86,6.93,13235300,91630002.0
2025-01-16 00:00:00,6.93,7.15,6.92,6.98,16626019,116681959.0
2025-01-17 00:00:00,6.93,7.15,6.91,7.02,13455100,94876890.0
2025-01-20 00:00:00,7.08,7.12,6.99,7.0,10816600,76025268.0
2025-01-21 00:00:00,7.02,7.06,6.95,7.02,10078418,70639088.36
2025-01-22 00:00:00,7.05,7.46,7.0,7.23,37262217,270689560.43
2025-01-23 00:00:00,7.24,7.32,7.02,7.05,21104570,151274444.22
2025-01-24 00:00:00,7.05,7.11,7.01,7.06,12865900,90780356.0
2025-01-27 00:00:00,7.06,7.13,6.95,6.95,10685600,75010234.0
2025-02-05 00:00:00,6.95,7.05,6.86,6.9,13298700,92136225.0
2025-02-06 00:00:00,6.87,6.94,6.83,6.94,12859607,88693384.51
2025-02-07 00:00:00,6.93,7.11,6.9,7.09,18420266,129491529.71
2025-02-10 00:00:00,7.09,7.2,7.06,7.18,16111080,114722857.05
2025-02-11 00:00:00,7.13,7.24,7.06,7.2,13092593,93443177.96
2025-02-12 00:00:00,7.16,7.24,7.13,7.21,9822900,70550927.0
2025-02-13 00:00:00,7.2,7.26,7.16,7.2,11796500,85071322.0
2025-02-14 00:00:00,7.19,7.22,7.12,7.19,9574400,68579598.0
2025-02-17 00:00:00,7.19,7.34,7.16,7.32,15954619,115683339.26
2025-02-18 00:00:00,7.33,7.33,7.01,7.03,17126416,122370416.72
2025-02-19 00:00:00,7.05,7.09,7.01,7.07,9741800,68639338.0
