timestamp,open,high,low,close,volume,amount
2024-11-20 00:00:00,4.53,4.64,4.53,4.64,13754702,63258296.98
2024-11-21 00:00:00,4.64,4.68,4.58,4.65,9637631,44529237.65
2024-11-22 00:00:00,4.63,4.68,4.5,4.5,14442303,66386966.97
2024-11-25 00:00:00,4.5,4.6,4.46,4.58,10695634,48672008.6
2024-11-26 00:00:00,4.59,4.77,4.58,4.68,19393558,90886730.92
2024-11-27 00:00:00,4.67,4.67,4.49,4.61,17251500,78591950.0
2024-11-28 00:00:00,4.61,4.8,4.61,4.76,20542470,97144993.58
2024-11-29 00:00:00,4.7,4.77,4.67,4.73,14783916,69792801.3
2024-12-02 00:00:00,4.73,4.91,4.72,4.88,18879368,91416312.02
2024-12-03 00:00:00,4.88,5.15,4.84,4.97,29397372,147032272.72
2024-12-04 00:00:00,4.92,5.02,4.81,4.85,18807202,92374511.52
2024-12-05 00:00:00,4.82,4.88,4.81,4.84,16132616,78031135.6
2024-12-06 00:00:00,4.84,4.9,4.79,4.88,13647833,66331302.26
2024-12-09 00:00:00,4.88,5.02,4.83,4.87,16987703,83114936.94
2024-12-10 00:00:00,5.04,5.1,4.83,4.85,15569300,76333298.0
2024-12-11 00:00:00,4.83,4.92,4.82,4.91,14872700,72818009.0
2024-12-12 00:00:00,4.91,5.01,4.86,5.0,15644512,77833017.69
2024-12-13 00:00:00,5.0,5.04,4.87,4.88,12745620,62917683.6
2024-12-16 00:00:00,4.9,5.24,4.87,5.09,25285176,128049485.28
2024-12-17 00:00:00,5.08,5.09,4.8,4.85,21120516,104251653.78
2024-12-18 00:00:00,4.87,4.93,4.76,4.85,13589500,66141133.0
2024-12-19 00:00:00,4.78,4.85,4.69,4.79,12883001,61506430.83
2024-12-20 00:00:00,4.79,4.84,4.71,4.74,10237397,48880825.54
2024-12-23 00:00:00,4.74,4.74,4.46,4.47,18164528,82796276.36
2024-12-24 00:00:00,4.48,4.56,4.46,4.5,8338985,37610696.82
2024-12-25 00:00:00,4.5,4.5,4.32,4.38,10506310,45991890.37
2024-12-26 00:00:00,4.38,4.44,4.34,4.36,8039241,35289518.81
2024-12-27 00:00:00,4.36,4.54,4.35,4.5,9331604,41857635.96
2024-12-30 00:00:00,4.55,4.55,4.36,4.5,9724418,43193643.64
2024-12-31 00:00:00,4.5,4.54,4.4,4.43,8374587,37406542.24
2025-01-02 00:00:00,4.41,4.51,4.32,4.36,7708593,34041765.65
2025-01-03 00:00:00,4.38,4.4,4.17,4.2,9558206,40587551.66
2025-01-06 00:00:00,4.18,4.24,4.09,4.22,7017800,29350464.0
2025-01-07 00:00:00,4.22,4.3,4.22,4.3,5625601,23933824.25
2025-01-08 00:00:00,4.3,4.35,4.22,4.35,6531000,28033821.0
2025-01-09 00:00:00,4.34,4.34,4.25,4.27,5395286,23120562.38
2025-01-10 00:00:00,4.26,4.3,4.21,4.21,5257400,22383427.0
2025-01-13 00:00:00,4.18,4.22,4.13,4.2,4185917,17503343.54
2025-01-14 00:00:00,4.22,4.34,4.21,4.34,5116194,21956744.13
2025-01-15 00:00:00,4.34,4.39,4.28,4.37,4349149,18913819.68
2025-01-16 00:00:00,4.35,4.45,4.35,4.38,5730174,25256207.38
2025-01-17 00:00:00,4.38,4.49,4.32,4.41,7602387,33505640.54
2025-01-20 00:00:00,4.41,4.47,4.36,4.44,5865800,25987585.0
2025-01-21 00:00:00,4.44,4.48,4.36,4.42,7028100,31026467.0
2025-01-22 00:00:00,4.42,4.42,4.35,4.37,4652474,20396040.6
2025-01-23 00:00:00,4.41,4.48,4.35,4.35,5655200,25003694.0
2025-01-24 00:00:00,4.36,4.37,4.2,4.26,10163518,43422543.98
2025-01-27 00:00:00,4.25,4.36,4.25,4.28,5772660,24918627.0
2025-02-05 00:00:00,4.28,4.36,4.28,4.32,4064517,17570342.38
2025-02-06 00:00:00,4.3,4.4,4.28,4.39,6863904,29849035.4
2025-02-07 00:00:00,4.38,4.47,4.37,4.42,7553245,33442282.54
2025-02-10 00:00:00,4.43,4.47,4.42,4.46,6615813,29426077.85
2025-02-11 00:00:00,4.47,4.5,4.39,4.42,7103210,31426064.0
2025-02-12 00:00:00,4.43,4.46,4.36,4.46,5686516,25159006.72
2025-02-13 00:00:00,4.43,4.47,4.36,4.37,7172100,31609582.0
2025-02-14 00:00:00,4.37,4.39,4.27,4.31,9146509,39576953.43
2025-02-17 00:00:00,4.33,4.44,4.32,4.42,9906653,43479974.89
2025-02-18 00:00:00,4.47,4.48,4.32,4.35,8701464,38220015.6
2025-02-19 00:00:00,4.35,4.39,4.33,4.37,8051074,35074654.63
2025-02-20 00:00:00,4.36,4.38,4.32,4.36,7443370,32385254.75
2025-02-21 00:00:00,4.38,4.49,4.34,4.42,12515585,55041201.43
2025-02-24 00:00:00,4.45,4.52,4.43,4.48,15374818,68733733.21
2025-02-25 00:00:00,4.42,4.59,4.41,4.57,16054321,72495405.02
2025-02-26 00:00:00,4.6,4.7,4.56,4.61,14691360,68051549.2
2025-02-27 00:00:00,4.61,4.63,4.49,4.57,12089980,55171678.0
2025-02-28 00:00:00,4.56,4.56,4.43,4.43,9391344,42086398.12
2025-03-03 00:00:00,4.46,4.52,4.42,4.48,8912894,39924730.46
2025-03-04 00:00:00,4.46,4.54,4.45,4.52,6865626,30941688.48
2025-03-05 00:00:00,4.51,4.52,4.39,4.47,8943187,39659995.76
2025-03-06 00:00:00,4.47,4.62,4.44,4.57,11033964,50183342.22
2025-03-07 00:00:00,4.61,4.62,4.54,4.55,7813600,35741046.0
2025-03-10 00:00:00,4.58,4.8,4.52,4.65,14458308,67352291.35
2025-03-11 00:00:00,4.58,4.64,4.55,4.64,10479378,48225988.57
2025-03-12 00:00:00,4.64,4.79,4.63,4.72,13757063,65004734.75
2025-03-13 00:00:00,4.72,4.75,4.61,4.69,9837163,45904928.95
2025-03-14 00:00:00,4.72,4.75,4.63,4.74,10989800,51645045.0
2025-03-17 00:00:00,4.75,4.77,4.7,4.71,7371520,34874045.6
2025-03-18 00:00:00,4.72,4.75,4.7,4.73,8214852,38826874.36
2025-03-19 00:00:00,4.72,4.83,4.68,4.76,11860876,56358363.6
2025-03-20 00:00:00,4.74,4.81,4.71,4.77,7774378,37032070.98
2025-03-21 00:00:00,4.73,4.9,4.72,4.8,15729614,75889399.3
2025-03-24 00:00:00,4.85,4.86,4.56,4.65,14555900,67916332.0
2025-03-25 00:00:00,4.62,4.72,4.61,4.7,10772434,50296769.46
2025-03-26 00:00:00,4.7,4.88,4.67,4.86,14342200,69328559.81
2025-03-27 00:00:00,4.84,4.87,4.75,4.78,10654048,51073591.0
2025-03-28 00:00:00,4.78,4.78,4.65,4.69,9947710,46695845.6
2025-03-31 00:00:00,4.68,4.69,4.49,4.55,12820064,58559139.64
2025-04-01 00:00:00,4.58,4.77,4.56,4.69,15050174,70687560.0
