timestamp,open,high,low,close,volume,amount
2024-11-20 00:00:00,39.35,40.07,38.5,39.39,2447981,96292315.47
2024-11-21 00:00:00,38.84,44.88,38.3,42.07,4753028,196202651.32
2024-11-22 00:00:00,41.3,41.82,39.14,39.3,3226432,129419046.1
2024-11-25 00:00:00,39.5,39.62,37.58,38.14,1763501,67520787.99
2024-11-26 00:00:00,38.14,38.8,36.41,36.56,1690621,63111185.85
2024-11-27 00:00:00,36.21,38.14,35.33,38.14,1328000,48917592.0
2024-11-28 00:00:00,38.0,38.26,37.32,37.55,978396,36910818.22
2024-11-29 00:00:00,37.51,38.11,36.8,37.54,1115069,41854980.09
2024-12-02 00:00:00,37.6,38.68,37.48,38.33,1169119,44364597.73
2024-12-03 00:00:00,38.7,39.5,38.0,38.44,1227250,47452136.5
2024-12-04 00:00:00,38.44,39.9,38.17,38.85,1612600,62762770.0
2024-12-05 00:00:00,38.83,39.21,38.41,39.09,1046950,40645703.5
2024-12-06 00:00:00,39.23,39.6,38.45,39.57,1426948,55940914.7
2024-12-09 00:00:00,39.65,39.99,39.22,39.85,1290700,51161801.0
2024-12-10 00:00:00,41.0,41.41,39.8,39.87,1879211,76015942.65
2024-12-11 00:00:00,39.73,43.0,39.6,41.5,3297869,137488649.07
2024-12-12 00:00:00,43.98,44.67,41.0,42.8,3689953,157036768.9
2024-12-13 00:00:00,42.02,46.3,41.96,43.4,4706583,207856687.76
2024-12-16 00:00:00,43.4,45.96,42.11,45.1,4538687,201195164.09
2024-12-17 00:00:00,43.45,44.17,39.81,40.24,3179045,132173569.05
2024-12-18 00:00:00,39.93,42.57,39.13,41.36,2255500,92200757.0
2024-12-19 00:00:00,40.28,49.63,40.28,49.63,7322241,341863296.79
2024-12-20 00:00:00,46.79,48.93,45.5,47.66,7324933,344904915.6
2024-12-23 00:00:00,47.48,48.45,44.97,45.27,3706205,171253075.83
2024-12-24 00:00:00,45.01,46.0,43.02,44.51,3264182,144387627.61
2024-12-25 00:00:00,44.11,48.88,42.97,45.63,4749709,219634329.79
2024-12-26 00:00:00,43.32,54.21,43.3,48.92,6087548,291929500.01
2024-12-27 00:00:00,48.73,49.87,46.07,46.46,4444550,211943052.94
2024-12-30 00:00:00,46.99,48.38,46.25,47.46,3782782,179367118.9
2024-12-31 00:00:00,47.68,48.8,44.7,45.0,3098156,143384201.4
2025-01-02 00:00:00,44.09,47.5,42.51,46.5,3645330,166112084.35
2025-01-03 00:00:00,46.0,46.5,39.9,40.65,3575873,154810830.9
2025-01-06 00:00:00,41.91,48.78,41.65,48.78,6708537,321260080.08
2025-01-07 00:00:00,51.0,58.54,51.0,58.54,6607315,364550252.92
2025-01-08 00:00:00,65.0,70.25,62.01,70.25,12502089,810332337.58
2025-01-09 00:00:00,70.38,72.44,64.36,66.1,12253907,832296766.24
2025-01-10 00:00:00,65.0,66.09,57.2,57.67,10907009,669476968.77
2025-01-13 00:00:00,57.0,58.0,54.48,55.55,7601191,424034495.53
2025-01-14 00:00:00,57.0,60.4,55.86,60.35,10244841,594170094.18
2025-01-15 00:00:00,57.8,57.8,53.44,53.46,8777842,483876289.35
2025-01-16 00:00:00,53.25,55.8,52.4,54.68,5997552,326068984.65
2025-01-17 00:00:00,54.0,54.01,51.31,53.35,5716539,300191749.54
2025-01-20 00:00:00,53.0,57.24,53.0,56.02,7364227,406835823.79
2025-01-21 00:00:00,55.45,57.0,54.5,56.64,6132512,340297134.08
2025-01-22 00:00:00,56.13,59.98,55.45,55.5,7647558,440469182.72
2025-01-23 00:00:00,55.34,57.19,52.05,52.1,6266957,344112306.39
2025-01-24 00:00:00,50.52,54.22,50.52,54.15,4770098,251573634.62
2025-01-27 00:00:00,53.66,53.88,48.86,48.97,4549398,231236751.22
2025-02-05 00:00:00,49.85,50.66,47.5,50.13,3186700,156815174.0
2025-02-06 00:00:00,49.63,50.95,49.38,50.92,3534630,178076280.89
2025-02-07 00:00:00,51.01,52.73,50.5,51.49,4527416,234007798.45
2025-02-10 00:00:00,51.87,56.41,51.01,55.8,6611306,357862500.9
2025-02-11 00:00:00,54.09,57.6,53.56,57.48,6453906,360208500.06
2025-02-12 00:00:00,59.99,65.98,57.45,57.47,8765805,528655448.3
2025-02-13 00:00:00,57.24,60.3,55.61,59.33,6682989,390976516.07
2025-02-14 00:00:00,57.61,58.2,54.71,56.37,5146716,289701892.64
2025-02-17 00:00:00,58.0,59.76,56.8,57.64,4958105,288472516.19
2025-02-18 00:00:00,58.53,58.53,53.51,53.65,4132700,229360797.0
2025-02-19 00:00:00,53.5,55.57,53.5,55.26,2835606,155034759.14
2025-02-20 00:00:00,54.82,56.18,54.15,55.84,3363698,185634969.22
2025-02-21 00:00:00,59.18,66.8,58.01,60.91,9463565,589958828.31
2025-02-24 00:00:00,58.94,66.0,58.47,63.87,8453626,531192972.2
2025-02-25 00:00:00,60.83,68.2,59.51,66.51,7415513,477719443.23
2025-02-26 00:00:00,66.51,66.64,63.2,64.8,5317386,341291394.18
2025-02-27 00:00:00,65.8,66.39,60.91,62.75,4349832,275080039.44
2025-02-28 00:00:00,61.69,64.01,60.85,62.49,3437697,215013087.94
2025-03-03 00:00:00,62.5,62.6,58.05,60.06,3126138,187714101.19
2025-03-04 00:00:00,59.1,62.58,58.99,61.45,2936906,176931068.76
2025-03-05 00:00:00,63.85,64.75,59.6,61.02,2897300,178562216.0
2025-03-06 00:00:00,61.57,63.38,61.16,63.0,4177323,261015657.78
2025-03-07 00:00:00,61.37,61.37,59.46,60.07,3539629,213608266.69
2025-03-10 00:00:00,60.09,60.09,57.95,58.95,2153646,126691821.8
2025-03-11 00:00:00,58.18,59.97,58.08,59.78,1907300,113024601.31
2025-03-12 00:00:00,60.5,64.75,60.0,62.49,5343743,335561569.8
2025-03-13 00:00:00,61.99,63.68,59.25,60.04,3692400,226790851.62
2025-03-14 00:00:00,60.04,60.22,57.01,59.59,3052586,178764217.54
2025-03-17 00:00:00,59.11,61.2,57.83,60.08,2367150,140707145.9
2025-03-18 00:00:00,60.09,62.7,59.75,59.94,2950400,180492578.94
2025-03-19 00:00:00,59.29,59.7,57.43,58.01,2564600,148939116.0
2025-03-20 00:00:00,57.72,58.29,56.29,56.89,1524100,87439643.0
2025-03-21 00:00:00,56.4,57.12,54.57,54.62,1872582,103933841.16
2025-03-24 00:00:00,54.89,55.16,51.54,53.0,1694569,89933960.3
2025-03-25 00:00:00,52.77,53.02,50.35,50.78,1609091,82369124.28
2025-03-26 00:00:00,50.68,51.5,50.28,50.94,876987,44803512.7
2025-03-27 00:00:00,51.5,51.6,50.11,50.58,909500,46350668.54
2025-03-28 00:00:00,51.55,51.55,49.81,50.05,960300,48512631.0
2025-03-31 00:00:00,49.6,50.6,48.76,50.33,1021100,50609606.0
2025-04-01 00:00:00,50.8,50.8,49.7,49.97,745300,37414846.0
2025-04-02 00:00:00,50.3,50.49,49.51,49.88,650700,32596231.0
2025-04-03 00:00:00,49.5,50.39,48.93,49.81,868500,43143505.0
2025-04-07 00:00:00,46.05,46.05,39.85,39.85,2123800,88774420.0
2025-04-08 00:00:00,39.85,41.5,38.63,39.85,1634948,65392572.32
2025-04-09 00:00:00,39.0,42.0,35.37,41.55,2223718,86910420.34
2025-04-10 00:00:00,42.6,44.44,42.6,43.15,1901498,82903788.06
2025-04-11 00:00:00,43.19,44.29,42.9,43.7,1291800,56554309.0
2025-04-14 00:00:00,44.7,44.97,44.08,44.31,970500,43167876.0
2025-04-15 00:00:00,45.0,45.18,43.72,44.21,852000,37681409.43
2025-04-16 00:00:00,43.9,44.59,42.65,43.53,880000,38389984.0
2025-04-17 00:00:00,43.44,44.22,43.4,43.6,950457,41746676.76
2025-04-18 00:00:00,43.28,43.98,42.88,43.59,676757,29380582.91
2025-04-21 00:00:00,43.71,44.29,43.16,44.28,927400,40804703.0
2025-04-22 00:00:00,44.7,44.7,43.62,43.85,731200,32094184.0
2025-04-23 00:00:00,44.5,45.28,44.15,44.89,1115800,49891209.0
2025-04-24 00:00:00,44.95,45.1,43.63,44.16,919700,40755055.0
2025-04-25 00:00:00,43.88,44.28,43.18,43.69,1019700,44571507.0
2025-04-28 00:00:00,43.52,44.05,42.79,43.3,659400,28597423.0
2025-04-29 00:00:00,42.87,44.33,42.87,43.8,898323,39486355.32
2025-04-30 00:00:00,43.74,45.1,43.74,45.1,1290700,57893285.0
2025-05-06 00:00:00,45.95,47.35,45.5,47.08,1319800,61568588.0
2025-05-07 00:00:00,47.78,47.78,46.11,46.76,1172923,54959807.09
2025-05-08 00:00:00,46.7,48.44,46.23,48.01,1425600,67774409.0
2025-05-09 00:00:00,48.25,48.25,46.5,46.58,948100,44510464.0
2025-05-12 00:00:00,47.49,47.49,46.8,47.45,776800,36632956.0
2025-05-13 00:00:00,48.0,48.42,46.66,46.81,996500,47283790.0
2025-05-14 00:00:00,47.1,47.37,46.2,46.5,877700,40914752.0
2025-05-15 00:00:00,46.51,47.03,45.51,46.11,890000,41207947.0
2025-05-16 00:00:00,46.28,47.02,45.74,46.06,705500,32778167.0
2025-05-19 00:00:00,46.09,46.51,45.1,46.07,767600,35085475.0
2025-05-20 00:00:00,46.18,47.68,45.59,47.57,1259700,59147431.0
2025-05-21 00:00:00,47.56,47.58,45.66,45.85,1035304,47930496.32
