timestamp,open,high,low,close,volume,amount
2024-11-20 00:00:00,24.1,24.35,23.81,24.15,45682296,1099345221.75
2024-11-21 00:00:00,23.9,24.07,23.42,23.77,36236025,861351785.58
2024-11-22 00:00:00,23.75,24.15,22.71,22.76,44646573,1048484920.39
2024-11-25 00:00:00,22.99,23.54,22.71,23.27,43686950,1011240755.4
2024-11-26 00:00:00,23.3,23.3,22.33,22.4,42060179,952124013.51
2024-11-27 00:00:00,22.33,23.2,21.9,23.18,42353510,955427970.07
2024-11-28 00:00:00,23.16,23.32,22.72,22.8,26497444,610864402.81
2024-11-29 00:00:00,22.66,23.3,22.44,22.86,38956378,891410981.32
2024-12-02 00:00:00,22.81,24.0,22.51,23.89,60074995,1417781717.18
2024-12-03 00:00:00,24.01,24.15,23.16,23.65,44996779,1056234971.92
2024-12-04 00:00:00,23.42,23.58,23.11,23.24,26178488,609948665.01
2024-12-05 00:00:00,23.16,23.37,23.06,23.23,20012304,464793486.71
2024-12-06 00:00:00,23.2,23.89,23.03,23.65,39179816,920992802.39
2024-12-09 00:00:00,23.65,24.11,23.23,23.47,28632695,676555109.85
2024-12-10 00:00:00,24.28,24.5,23.41,23.44,40716503,971326425.69
2024-12-11 00:00:00,23.41,23.8,23.2,23.51,25919817,608767503.03
2024-12-12 00:00:00,23.43,23.71,23.1,23.63,27658694,648105600.67
2024-12-13 00:00:00,23.59,23.59,23.04,23.17,29155061,676087267.89
2024-12-16 00:00:00,23.21,23.26,22.46,22.65,28529339,650970940.29
2024-12-17 00:00:00,22.73,23.18,22.53,22.74,27321584,624525819.41
2024-12-18 00:00:00,22.74,23.0,22.7,22.95,18223401,416803149.63
2024-12-19 00:00:00,22.74,23.24,22.65,23.15,27711845,638396228.04
2024-12-20 00:00:00,23.15,23.85,23.15,23.25,29498670,691069661.82
2024-12-23 00:00:00,23.15,23.6,22.84,22.84,23418480,542686893.69
2024-12-24 00:00:00,23.0,23.22,22.84,23.0,18117200,416471172.08
2024-12-25 00:00:00,23.39,23.4,22.37,22.59,27929417,635635300.2
2024-12-26 00:00:00,22.41,23.15,22.4,23.04,23081948,528503503.88
2024-12-27 00:00:00,23.05,23.48,22.8,22.88,27825714,642038428.5
2024-12-30 00:00:00,22.8,23.49,22.74,23.22,26839548,622778362.7
2024-12-31 00:00:00,23.22,23.33,22.3,22.31,29978700,679301063.6
2025-01-02 00:00:00,22.85,23.12,21.05,21.38,37922680,826251392.7
2025-01-03 00:00:00,21.25,21.28,20.51,20.52,35763847,747200118.07
2025-01-06 00:00:00,20.52,20.95,20.33,20.66,24000640,496409412.86
2025-01-07 00:00:00,20.66,21.18,20.5,21.14,21643600,454648108.89
2025-01-08 00:00:00,21.01,21.1,20.07,20.68,26700176,548413935.77
2025-01-09 00:00:00,20.56,21.14,20.5,20.83,18297759,382648619.92
2025-01-10 00:00:00,20.9,21.18,20.61,20.63,18026800,376933757.16
2025-01-13 00:00:00,20.35,20.89,20.34,20.68,15671958,323249954.92
2025-01-14 00:00:00,20.7,21.46,20.46,21.32,31125692,655294150.24
2025-01-15 00:00:00,21.2,21.24,20.91,21.02,18360400,386076682.48
2025-01-16 00:00:00,21.31,21.58,20.92,21.1,20801335,441490081.86
2025-01-17 00:00:00,21.07,21.44,20.97,21.29,17514127,372069367.26
2025-01-20 00:00:00,21.44,22.07,21.41,21.91,28314537,618371152.56
2025-01-21 00:00:00,22.01,22.28,21.65,22.15,21139268,464982350.33
2025-01-22 00:00:00,22.19,22.33,21.88,22.0,19195290,423390922.59
2025-01-23 00:00:00,22.35,22.4,21.51,21.55,25670810,562788246.22
2025-01-24 00:00:00,21.41,22.06,21.41,21.92,19957030,436033067.58
2025-01-27 00:00:00,22.0,22.19,21.43,21.43,16452006,357085729.99
2025-02-05 00:00:00,21.43,22.29,21.31,22.02,35572621,777191782.37
2025-02-06 00:00:00,22.0,24.21,21.98,24.0,94884691,2241600921.49
2025-02-07 00:00:00,24.0,24.0,23.2,23.5,56066506,1324269163.8
2025-02-10 00:00:00,23.68,23.68,22.9,23.31,42079807,975165659.53
2025-02-11 00:00:00,23.27,23.33,22.9,23.1,26700969,615802034.52
