timestamp,open,high,low,close,volume,amount
2024-11-20 00:00:00,23.06,23.65,23.02,23.59,1028772,24096618.32
2024-11-21 00:00:00,23.55,24.1,23.45,24.1,1405258,33537722.22
2024-11-22 00:00:00,24.1,24.1,22.85,22.88,1519856,35709471.2
2024-11-25 00:00:00,23.0,23.3,22.78,23.26,588663,13591789.15
2024-11-26 00:00:00,23.26,23.34,22.85,22.87,722900,16682768.0
2024-11-27 00:00:00,22.88,23.09,22.16,23.08,993401,22434049.93
2024-11-28 00:00:00,23.19,23.26,23.03,23.08,744366,17230239.6
2024-11-29 00:00:00,23.05,23.48,23.0,23.36,923978,21550401.39
2024-12-02 00:00:00,23.36,23.78,23.34,23.73,844580,19931480.01
2024-12-03 00:00:00,23.65,23.76,23.45,23.7,812778,19192304.66
2024-12-04 00:00:00,23.7,23.85,23.3,23.39,827882,19518614.42
2024-12-05 00:00:00,23.39,23.82,23.2,23.64,939624,22163197.84
2024-12-06 00:00:00,23.65,23.94,23.4,23.84,1249187,29662240.17
2024-12-09 00:00:00,23.83,23.99,23.66,23.82,873407,20805311.97
2024-12-10 00:00:00,24.31,24.44,23.77,23.8,1592618,38259787.93
2024-12-11 00:00:00,23.84,23.96,23.74,23.94,862539,20580793.42
2024-12-12 00:00:00,23.94,24.19,23.92,24.15,1086147,26150826.74
2024-12-13 00:00:00,24.05,24.11,23.58,23.71,1161549,27658632.9
2024-12-16 00:00:00,23.74,23.87,23.5,23.63,666454,15775128.4
2024-12-17 00:00:00,23.65,23.76,22.78,22.89,835741,19325654.51
2024-12-18 00:00:00,23.25,23.25,22.68,22.81,752400,17234904.0
2024-12-19 00:00:00,22.5,22.88,22.31,22.47,851832,19167280.16
2024-12-20 00:00:00,22.47,22.82,22.41,22.52,969216,21928601.28
2024-12-23 00:00:00,22.6,22.65,21.5,21.57,1454513,32026865.13
2024-12-24 00:00:00,21.8,21.91,21.1,21.52,1033600,22230343.0
2024-12-25 00:00:00,21.74,21.74,20.9,21.05,922000,19465763.0
2024-12-26 00:00:00,21.16,21.45,21.01,21.27,655498,13963597.28
2024-12-27 00:00:00,21.27,21.84,21.27,21.47,824600,17796600.0
2024-12-30 00:00:00,21.47,21.57,21.22,21.42,651330,13935516.76
2024-12-31 00:00:00,21.42,21.6,20.98,20.98,667449,14138013.58
2025-01-02 00:00:00,20.86,21.28,20.76,20.79,719916,15120364.68
2025-01-03 00:00:00,20.78,20.97,19.96,20.01,863002,17601027.94
2025-01-06 00:00:00,20.01,20.36,19.67,20.16,518700,10440585.0
2025-01-07 00:00:00,20.21,20.4,20.01,20.4,420300,8502099.0
2025-01-08 00:00:00,20.28,20.53,19.91,20.36,513500,10397581.0
2025-01-09 00:00:00,20.3,20.56,20.1,20.47,366900,7499437.0
2025-01-10 00:00:00,20.43,20.7,20.05,20.05,530026,10809439.96
2025-01-13 00:00:00,20.01,20.29,19.73,20.22,294764,5929639.2
2025-01-14 00:00:00,20.35,20.82,20.25,20.77,829504,17130907.9
2025-01-15 00:00:00,20.75,20.91,20.63,20.88,574281,11945127.72
2025-01-16 00:00:00,20.99,21.12,20.73,20.89,511796,10727129.36
2025-01-17 00:00:00,20.87,21.12,20.71,20.96,403800,8453828.0
2025-01-20 00:00:00,20.9,21.32,20.9,21.21,566770,12017292.71
2025-01-21 00:00:00,21.22,21.26,20.88,21.14,438844,9239356.7
2025-01-22 00:00:00,21.14,21.33,21.07,21.13,499655,10583013.41
2025-01-23 00:00:00,21.29,21.34,20.94,21.0,624500,13234133.0
2025-01-24 00:00:00,21.0,21.11,20.78,21.03,541700,11375100.0
2025-01-27 00:00:00,21.09,21.27,20.97,20.97,491695,10370810.45
2025-02-05 00:00:00,21.09,21.18,20.91,21.0,607995,12809057.75
2025-02-06 00:00:00,20.9,21.27,20.89,21.21,819705,17325382.27
2025-02-07 00:00:00,21.26,21.5,21.15,21.27,1104228,23546009.01
2025-02-10 00:00:00,21.27,21.42,21.21,21.42,614834,13112464.81
2025-02-11 00:00:00,21.41,21.49,21.31,21.49,708995,15179912.8
2025-02-12 00:00:00,21.49,21.51,21.26,21.46,615675,13162848.4
2025-02-13 00:00:00,21.35,21.48,21.25,21.29,497800,10621440.68
2025-02-14 00:00:00,21.2,21.55,21.2,21.46,553500,11842863.0
2025-02-17 00:00:00,21.46,21.67,21.39,21.65,888328,19141469.58
2025-02-18 00:00:00,21.65,21.79,21.24,21.26,845675,18235539.47
2025-02-19 00:00:00,21.27,21.68,21.24,21.68,835497,18042583.71
2025-02-20 00:00:00,21.7,21.76,21.6,21.72,774595,16789597.21
2025-02-21 00:00:00,21.87,21.89,21.61,21.87,812826,17727331.65
2025-02-24 00:00:00,21.9,22.1,21.79,22.1,1063063,23346883.17
2025-02-25 00:00:00,22.0,22.14,21.71,22.0,793377,17463181.39
2025-02-26 00:00:00,22.0,22.6,22.0,22.51,1309474,29341757.38
2025-02-27 00:00:00,22.48,22.54,22.07,22.39,1040895,23220324.63
