timestamp,open,high,low,close,volume,amount
2024-11-20 00:00:00,9.14,9.58,9.09,9.57,17316077,163979459.42
2024-11-21 00:00:00,9.52,9.57,9.31,9.45,9851400,92993297.0
2024-11-22 00:00:00,9.37,9.46,8.97,9.02,10580941,97763268.12
2024-11-25 00:00:00,9.04,9.17,8.91,9.11,7825900,70826991.5
2024-11-26 00:00:00,9.11,9.14,8.92,8.95,6858580,61843300.4
2024-11-27 00:00:00,8.87,9.09,8.67,9.07,7888532,69626251.08
2024-11-28 00:00:00,9.08,9.49,9.02,9.21,13253346,122202649.07
2024-11-29 00:00:00,9.19,9.66,9.02,9.57,19889461,187200379.03
2024-12-02 00:00:00,9.8,10.1,9.72,10.04,32027882,319159673.14
2024-12-03 00:00:00,10.02,10.2,9.92,9.95,22675329,227534733.29
2024-12-04 00:00:00,9.94,10.32,9.82,10.08,28462048,287244972.14
2024-12-05 00:00:00,10.08,10.4,10.0,10.24,22130386,225588014.9
2024-12-06 00:00:00,10.15,10.2,9.89,10.02,18463030,184685346.19
2024-12-09 00:00:00,9.91,10.16,9.9,10.04,13483874,135317795.34
2024-12-10 00:00:00,10.29,10.37,10.08,10.12,23927960,244859142.7
2024-12-11 00:00:00,10.06,10.23,9.99,10.22,14015355,141896927.95
2024-12-12 00:00:00,10.18,10.32,10.04,10.21,14479905,147066138.6
2024-12-13 00:00:00,10.11,10.21,9.84,9.85,11105500,110993880.0
2024-12-16 00:00:00,9.8,9.9,9.66,9.72,7856408,76727263.84
2024-12-17 00:00:00,9.69,9.76,9.22,9.28,10607902,99946960.6
2024-12-18 00:00:00,9.28,9.38,9.17,9.22,7417800,68803850.0
2024-12-19 00:00:00,9.08,9.19,9.05,9.16,8422350,76835383.5
2024-12-20 00:00:00,9.15,9.4,9.12,9.29,7547350,70090247.5
2024-12-23 00:00:00,9.34,9.35,8.82,8.83,11293750,101639727.0
2024-12-24 00:00:00,8.92,9.17,8.91,9.03,7515064,68000831.3
2024-12-25 00:00:00,9.04,9.08,8.77,9.01,6636100,59065249.3
2024-12-26 00:00:00,8.99,9.57,8.93,9.38,10925100,101600307.0
2024-12-27 00:00:00,9.39,9.5,9.23,9.29,7648900,71369596.0
2024-12-30 00:00:00,9.23,9.3,9.05,9.17,5473077,50369076.32
2024-12-31 00:00:00,9.19,9.23,8.88,8.91,7683692,69358312.07
2025-01-02 00:00:00,8.88,9.04,8.6,8.71,7559058,66618131.02
2025-01-03 00:00:00,8.81,8.85,8.44,8.47,7342148,63531832.32
2025-01-06 00:00:00,8.51,8.62,8.31,8.46,4864150,41146012.5
2025-01-07 00:00:00,8.57,8.57,8.33,8.57,5548000,47007629.0
2025-01-08 00:00:00,8.57,8.95,8.23,8.82,11491700,98404532.0
2025-01-09 00:00:00,8.71,8.93,8.68,8.8,8568886,75224105.78
2025-01-10 00:00:00,8.71,9.04,8.67,8.69,9434945,83714324.65
2025-01-13 00:00:00,8.5,8.95,8.5,8.77,8235516,72165738.75
2025-01-14 00:00:00,8.78,9.28,8.72,9.28,15508922,141270702.9
2025-01-15 00:00:00,9.28,9.35,9.2,9.29,8101729,75163248.04
2025-01-16 00:00:00,9.36,9.47,9.11,9.22,8393702,77869446.4
2025-01-17 00:00:00,9.18,9.26,9.05,9.06,7305400,66727204.0
2025-01-20 00:00:00,9.12,9.3,9.1,9.16,8963601,82402409.16
2025-01-21 00:00:00,9.18,9.73,9.14,9.68,24222400,231092985.0
2025-01-22 00:00:00,9.68,9.69,9.51,9.59,12218900,116996601.0
2025-01-23 00:00:00,9.65,9.71,9.46,9.51,12167410,116679324.8
2025-01-24 00:00:00,9.45,9.76,9.45,9.7,13463191,129957853.88
2025-01-27 00:00:00,9.7,9.71,9.26,9.27,12886391,121961916.67
2025-02-05 00:00:00,9.35,9.47,9.26,9.38,8132164,76281441.82
2025-02-06 00:00:00,9.38,9.92,9.35,9.85,19149300,186363744.5
2025-02-07 00:00:00,9.88,9.93,9.59,9.71,17955800,175474618.0
2025-02-10 00:00:00,9.68,9.78,9.53,9.69,14948950,143830278.5
2025-02-11 00:00:00,9.67,9.72,9.57,9.65,8979700,86521503.0
2025-02-12 00:00:00,9.92,11.58,9.85,11.58,63766828,688299590.19
2025-02-13 00:00:00,12.5,12.55,11.5,11.51,92683235,1114295397.29
2025-02-14 00:00:00,11.5,11.58,10.88,10.97,49784616,553610334.25
2025-02-17 00:00:00,10.98,11.42,10.97,11.26,42186047,472276115.61
2025-02-18 00:00:00,11.2,13.06,11.08,12.06,73368229,878570250.67
2025-02-19 00:00:00,11.82,13.78,11.82,13.27,80050041,1046150807.34
2025-02-20 00:00:00,13.16,13.37,12.79,12.94,60517744,788330727.31
2025-02-21 00:00:00,12.87,13.88,12.87,13.32,57381038,764525584.51
2025-02-24 00:00:00,13.2,13.49,12.78,13.04,39311164,512795895.07
2025-02-25 00:00:00,12.73,13.51,12.49,13.03,46358643,597204982.33
2025-02-26 00:00:00,13.09,15.0,12.9,14.24,73572520,1019942314.81
2025-02-27 00:00:00,14.25,14.43,13.52,13.8,56312021,788183926.43
2025-02-28 00:00:00,13.55,13.73,12.38,12.43,47144864,605687443.93
2025-03-03 00:00:00,12.52,12.77,12.18,12.3,32017203,399499272.49
2025-03-04 00:00:00,12.18,13.3,12.14,12.95,40340616,520056449.14
2025-03-05 00:00:00,12.9,14.38,12.8,14.25,56377260,764623667.48
2025-03-06 00:00:00,14.11,15.16,13.95,14.12,70617039,1024091680.47
2025-03-07 00:00:00,14.29,14.74,14.06,14.57,55435432,800635018.0
2025-03-10 00:00:00,14.57,15.25,14.05,14.66,61145182,893128333.85
2025-03-11 00:00:00,14.02,14.54,13.87,14.18,45457177,642915858.66
2025-03-12 00:00:00,14.22,14.68,14.03,14.08,35501355,506666824.2
2025-03-13 00:00:00,14.0,14.58,12.98,13.33,49304507,671997104.82
2025-03-14 00:00:00,13.29,15.15,12.8,14.76,68983037,961227063.77
